           4   5.1000000039736433      delr  0.32281811749719808      acc_r=  0.40039186635337171      delv   4.2549313853470890E-002 acc_v=  0.50802825947334618                2
           5   6.7500000033113690      delr  0.25825449784605031      acc_r=  0.35786452157656895      delv   3.4039451590004058E-002 acc_v=  0.47305088994735522                0
           5   6.7500000033113690      delr  0.25825449784605031      acc_r=  0.44701213139212320      delv   3.4039451590004058E-002 acc_v=  0.55878666332414140                1
           5   6.7500000033113690      delr  0.25825449784605031      acc_r=  0.44662884288175392      delv   3.4039451590004058E-002 acc_v=  0.55461686675559507                2
           6   8.4000000026490955      delr  0.25825449784605031      acc_r=  0.41411189233853846      delv   3.4039451590004058E-002 acc_v=  0.52820255703183761                1
           6   8.4000000026490955      delr  0.25825449784605031      acc_r=  0.41353507268122813      delv   3.4039451590004058E-002 acc_v=  0.53396571315646457                2
           7   10.050000001986822      delr  0.20660360135547376      acc_r=  0.38642645512951163      delv   2.7231561677785131E-002 acc_v=  0.52243670092755079                0
           7   10.050000001986822      delr  0.20660360135547376      acc_r=  0.47798869691198187      delv   2.7231561677785131E-002 acc_v=  0.59262973176234646                1
           7   10.050000001986822      delr  0.20660360135547376      acc_r=  0.47822093398495791      delv   2.7231561677785131E-002 acc_v=  0.59419001037498143                2
           8   11.700000001324547      delr  0.20660360135547376      acc_r=  0.45563088494844833      delv   2.7231561677785131E-002 acc_v=  0.57951682229138879                2
           9   13.350000000662273      delr  0.20660360135547376      acc_r=  0.43520603688111881      delv   2.7231561677785131E-002 acc_v=  0.57107044372023064                1
           9   13.350000000662273      delr  0.20660360135547376      acc_r=  0.43540139191474930      delv   2.7231561677785131E-002 acc_v=  0.56751148658663109                2
          10   15.000000000000000      delr  0.20660360135547376      acc_r=  0.41804056380903426      delv   2.7231561677785131E-002 acc_v=  0.55302080721985458                1
          10   15.000000000000000      delr  0.20660360135547376      acc_r=  0.41811079612487273      delv   2.7231561677785131E-002 acc_v=  0.55412282001877378                2
